region,date,consommation_mw,thermique_mw,nucleaire_mw,eolien_mw,solaire_mw,hydraulique_mw,pompage_mw,bioenergies_mw,ech_physiques_mw,tmoy_degc,consommation_secteur_mw,population,nb_total_entreprise
Bourgogne-Franche-Comté,2022-07-10,79404.0,0.0,0.0,13897.0,7089.0,1426.0,-742.0,2611.0,55131.0,20.58,7152.902367999999,2797366,158110
Bourgogne-Franche-Comté,2022-07-11,97648.0,0.0,0.0,18473.0,7131.0,1820.0,-265.0,2595.0,67898.0,21.02,8665.818933999999,2797366,158110
Bourgogne-Franche-Comté,2022-07-12,99891.0,0.0,0.0,8174.0,7086.0,1726.0,-333.0,2595.0,80658.0,22.57,9032.894348,2797366,158110
Bourgogne-Franche-Comté,2022-07-13,99875.0,41.0,0.0,3427.0,6535.0,1198.0,-268.0,2586.0,86391.0,23.36,9468.123558,2797366,158110
Bourgogne-Franche-Comté,2022-07-14,85865.0,0.0,0.0,5841.0,6904.0,804.0,-533.0,2552.0,70310.0,24.88,8335.706772,2797366,158110
Bourgogne-Franche-Comté,2022-07-15,89407.0,0.0,0.0,10108.0,7006.0,723.0,-470.0,2563.0,69499.0,22.77,8192.185142,2797366,158110
Bourgogne-Franche-Comté,2022-07-16,82516.0,0.0,0.0,12822.0,7021.0,934.0,-268.0,2601.0,59413.0,20.6,7633.07292,2797366,158110
Bourgogne-Franche-Comté,2022-07-17,78402.0,0.0,0.0,13067.0,6933.0,1446.0,-538.0,2593.0,54900.0,23.03,7001.0451,2797366,158110
Bourgogne-Franche-Comté,2022-07-18,99626.0,0.0,0.0,10428.0,6681.0,1496.0,-136.0,2551.0,78611.0,26.12,8524.37505,2797366,158110
Bourgogne-Franche-Comté,2022-07-19,104630.0,0.0,0.0,11472.0,6612.0,909.0,-202.0,2543.0,83302.0,27.12,8936.685236,2797366,158110
Bourgogne-Franche-Comté,2022-07-20,101893.0,117.0,0.0,7627.0,3444.0,1641.0,-268.0,2558.0,86782.0,24.56,9118.743922000001,2797366,158110
Bourgogne-Franche-Comté,2022-07-21,101919.0,0.0,0.0,3446.0,6101.0,1653.0,-470.0,2294.0,88900.0,22.65,9308.909616,2797366,158110
Bourgogne-Franche-Comté,2022-07-22,99971.0,0.0,0.0,7493.0,5296.0,892.0,-401.0,1781.0,84924.0,23.61,9405.004364,2797366,158110
Bourgogne-Franche-Comté,2022-07-23,84389.0,0.0,0.0,2749.0,4634.0,892.0,-470.0,2553.0,74043.0,23.7,7441.910022,2797366,158110
Bourgogne-Franche-Comté,2022-07-24,79095.0,0.0,0.0,997.0,6674.0,1497.0,-397.0,2547.0,67800.0,24.31,6842.818676,2797366,158110
Bourgogne-Franche-Comté,2022-07-25,94212.0,24.0,0.0,15039.0,5875.0,1380.0,-664.0,2524.0,70048.0,23.98,7320.578226,2797366,158110
Bourgogne-Franche-Comté,2022-07-26,95565.0,0.0,0.0,4778.0,5202.0,1052.0,-264.0,2570.0,82248.0,21.27,7885.23403,2797366,158110
Bourgogne-Franche-Comté,2022-07-27,93719.0,0.0,0.0,4141.0,6158.0,1308.0,-201.0,2523.0,79804.0,20.71,7725.277024,2797366,158110
Bourgogne-Franche-Comté,2022-07-28,91554.0,0.0,0.0,6227.0,5803.0,1415.0,-266.0,2546.0,75840.0,21.45,7361.186672,2797366,158110
Bourgogne-Franche-Comté,2022-07-29,87904.0,0.0,0.0,3407.0,4409.0,923.0,-470.0,2560.0,77103.0,21.95,7019.54341,2797366,158110
Bourgogne-Franche-Comté,2022-07-30,77143.0,0.0,0.0,1998.0,5678.0,1041.0,-539.0,2539.0,66454.0,22.15,6069.106396,2797366,158110
Bourgogne-Franche-Comté,2022-07-31,72940.0,0.0,0.0,3311.0,6265.0,1159.0,-469.0,2553.0,60142.0,,5509.997024,2797366,158110
Bourgogne-Franche-Comté,2022-08-01,82449.0,0.0,0.0,3738.0,5700.0,1893.0,-472.0,2521.0,69096.0,23.02,5655.542416,2797366,158110
Bourgogne-Franche-Comté,2022-08-02,84829.0,7.0,0.0,901.0,6984.0,828.0,0.0,2454.0,73675.0,23.43,6209.4595500000005,2797366,158110
Bourgogne-Franche-Comté,2022-08-03,87795.0,0.0,0.0,2472.0,7007.0,1258.0,-472.0,2503.0,75039.0,25.83,6155.098428,2797366,158110
Bourgogne-Franche-Comté,2022-08-04,88654.0,0.0,0.0,4178.0,6137.0,1718.0,-334.0,2465.0,74508.0,27.27,6057.901956,2797366,158110
Bourgogne-Franche-Comté,2022-08-05,85550.0,0.0,0.0,11250.0,5522.0,1837.0,-540.0,2561.0,64932.0,25.08,6337.403882,2797366,158110
Bourgogne-Franche-Comté,2022-08-06,78244.0,0.0,0.0,18953.0,6730.0,752.0,-539.0,2627.0,49733.0,22.67,5586.050786,2797366,158110
Bourgogne-Franche-Comté,2022-08-07,74011.0,0.0,0.0,17098.0,6931.0,786.0,-477.0,2621.0,47066.0,21.66,5140.1836840000005,2797366,158110
Bourgogne-Franche-Comté,2022-08-08,83101.0,0.0,0.0,16260.0,6886.0,1682.0,-673.0,2581.0,56376.0,22.83,5612.503314,2797366,158110
Bourgogne-Franche-Comté,2022-08-09,83480.0,0.0,0.0,18900.0,6781.0,979.0,-540.0,2570.0,54794.0,24.13,5875.82224,2797366,158110
Bourgogne-Franche-Comté,2022-08-10,84282.0,0.0,0.0,18873.0,6702.0,1072.0,-336.0,2549.0,55426.0,24.38,6148.962374,2797366,158110
Bourgogne-Franche-Comté,2022-08-11,83331.0,19.0,0.0,14730.0,6612.0,295.0,-203.0,2583.0,59321.0,24.08,6109.790642,2797366,158110
Bourgogne-Franche-Comté,2022-08-12,82377.0,0.0,0.0,13800.0,6659.0,1652.0,0.0,2561.0,57731.0,24.34,6387.735692,2797366,158110
Bourgogne-Franche-Comté,2022-08-13,73849.0,0.0,0.0,12321.0,6677.0,1382.0,-679.0,2597.0,51567.0,23.61,5333.747633999999,2797366,158110
Bourgogne-Franche-Comté,2022-08-14,69589.0,0.0,0.0,8648.0,2471.0,970.0,-748.0,2598.0,55669.0,20.76,4966.638462,2797366,158110
Bourgogne-Franche-Comté,2022-08-15,71242.0,0.0,0.0,9486.0,3220.0,1836.0,-676.0,2385.0,55007.0,20.28,5267.932788,2797366,158110
Bourgogne-Franche-Comté,2022-08-16,81517.0,0.0,0.0,2362.0,5216.0,1822.0,-539.0,2527.0,70148.0,22.32,6050.407684,2797366,158110
Bourgogne-Franche-Comté,2022-08-17,83436.0,0.0,0.0,4971.0,4363.0,1214.0,-338.0,2566.0,70676.0,22.08,6442.010972,2797366,158110
Bourgogne-Franche-Comté,2022-08-18,83879.0,0.0,0.0,1934.0,2721.0,1137.0,-335.0,2604.0,75837.0,20.69,6728.475027999999,2797366,158110
Bourgogne-Franche-Comté,2022-08-19,84371.0,0.0,0.0,6554.0,4182.0,2020.0,-676.0,2598.0,69712.0,21.38,7194.215786,2797366,158110
Bourgogne-Franche-Comté,2022-08-20,75634.0,0.0,0.0,2825.0,5502.0,2164.0,-675.0,2613.0,63223.0,21.87,6054.440254000001,2797366,158110
Bourgogne-Franche-Comté,2022-08-21,71252.0,0.0,0.0,906.0,5478.0,1904.0,-481.0,2590.0,60875.0,19.25,5680.627275999999,2797366,158110
Bourgogne-Franche-Comté,2022-08-22,87826.0,0.0,0.0,2099.0,5550.0,1464.0,-340.0,2592.0,76485.0,21.21,7168.493202,2797366,158110
Bourgogne-Franche-Comté,2022-08-23,92935.0,0.0,0.0,1460.0,5708.0,1640.0,-338.0,2595.0,81878.0,22.58,7880.063458,2797366,158110
Bourgogne-Franche-Comté,2022-08-24,94113.0,0.0,0.0,7475.0,6755.0,1526.0,-337.0,2583.0,76135.0,23.79,8018.855522,2797366,158110
Bourgogne-Franche-Comté,2022-08-25,94575.0,0.0,0.0,6036.0,6673.0,1352.0,-336.0,2556.0,78314.0,23.37,7509.159815999999,2797366,158110
Bourgogne-Franche-Comté,2022-08-26,93772.0,0.0,0.0,6673.0,3411.0,954.0,-338.0,2471.0,80623.0,21.61,8177.204566,2797366,158110
Bourgogne-Franche-Comté,2022-08-27,80883.0,0.0,0.0,5284.0,5493.0,660.0,-270.0,2654.0,67081.0,20.54,6886.236252000001,2797366,158110
Bourgogne-Franche-Comté,2022-08-28,77010.0,0.0,0.0,6575.0,6411.0,1174.0,0.0,1706.0,61159.0,21.56,6222.267772,2797366,158110
Bourgogne-Franche-Comté,2022-08-29,94708.0,0.0,0.0,5168.0,6405.0,837.0,-205.0,1595.0,80925.0,22.92,7913.103924,2797366,158110
Bourgogne-Franche-Comté,2022-08-30,97464.0,0.0,0.0,5559.0,2740.0,1470.0,-271.0,1564.0,86435.0,21.4,8313.087344,2797366,158110
Bourgogne-Franche-Comté,2022-08-31,97090.0,0.0,0.0,3023.0,5615.0,1963.0,-270.0,1654.0,85134.0,,8347.708726,2797366,158110
Bourgogne-Franche-Comté,2022-09-01,98068.0,1024.0,0.0,6775.0,6609.0,1568.0,-205.0,1716.0,80604.0,20.56,9247.04744,2797366,158110
Bourgogne-Franche-Comté,2022-09-02,97120.0,1047.0,0.0,5872.0,4385.0,1052.0,-205.0,1603.0,83398.0,19.32,9752.24452,2797366,158110
Bourgogne-Franche-Comté,2022-09-03,84827.0,1104.0,0.0,7829.0,4577.0,1359.0,-606.0,1553.0,69024.0,20.23,7609.86577,2797366,158110
Bourgogne-Franche-Comté,2022-09-04,80837.0,1100.0,0.0,3560.0,6506.0,1322.0,-477.0,1632.0,67206.0,20.98,7033.783934,2797366,158110
Bourgogne-Franche-Comté,2022-09-05,97764.0,1099.0,0.0,6474.0,6332.0,1540.0,-946.0,1673.0,81607.0,23.28,8958.436576,2797366,158110
Bourgogne-Franche-Comté,2022-09-06,100563.0,2013.0,0.0,6715.0,4842.0,1617.0,-549.0,1658.0,84289.0,22.59,9405.041764,2797366,158110
Bourgogne-Franche-Comté,2022-09-07,99806.0,2338.0,0.0,5786.0,3029.0,1463.0,-678.0,1642.0,86244.0,19.38,9227.127524,2797366,158110
Bourgogne-Franche-Comté,2022-09-08,99330.0,1104.0,0.0,16001.0,5233.0,2130.0,-813.0,1650.0,74031.0,18.99,9821.254752,2797366,158110
Bourgogne-Franche-Comté,2022-09-09,98774.0,1105.0,0.0,22923.0,4072.0,2343.0,-817.0,1693.0,67475.0,18.46,10189.53832,2797366,158110
Bourgogne-Franche-Comté,2022-09-10,85099.0,1104.0,0.0,12179.0,3468.0,1925.0,-544.0,2324.0,64647.0,17.41,7732.005688,2797366,158110
Bourgogne-Franche-Comté,2022-09-11,78766.0,1104.0,0.0,2330.0,6534.0,1566.0,-543.0,2412.0,65375.0,17.25,6862.547402,2797366,158110
Bourgogne-Franche-Comté,2022-09-12,94879.0,1106.0,0.0,5366.0,6683.0,1694.0,-746.0,2504.0,78291.0,19.72,8397.443544,2797366,158110
Bourgogne-Franche-Comté,2022-09-13,99871.0,1104.0,0.0,6393.0,4148.0,1382.0,-746.0,2593.0,85008.0,22.48,9206.810986,2797366,158110
Bourgogne-Franche-Comté,2022-09-14,99043.0,1107.0,0.0,14382.0,3335.0,1403.0,-754.0,2549.0,77030.0,21.76,9256.060414,2797366,158110
Bourgogne-Franche-Comté,2022-09-15,98456.0,1115.0,0.0,7831.0,2488.0,2154.0,-409.0,2562.0,82720.0,18.53,8980.393584000001,2797366,158110
Bourgogne-Franche-Comté,2022-09-16,95320.0,1113.0,0.0,3919.0,3130.0,3176.0,-538.0,2620.0,81910.0,15.47,8675.150814,2797366,158110
Bourgogne-Franche-Comté,2022-09-17,84504.0,1108.0,0.0,7612.0,4870.0,2812.0,-744.0,2575.0,66280.0,11.5,6654.657286000001,2797366,158110
Bourgogne-Franche-Comté,2022-09-18,79569.0,884.0,0.0,3695.0,6798.0,2033.0,-613.0,2429.0,64360.0,11.54,6426.925564,2797366,158110
Bourgogne-Franche-Comté,2022-09-19,96257.0,837.0,0.0,4810.0,6402.0,1612.0,-542.0,2383.0,80780.0,12.08,8543.32739,2797366,158110
Bourgogne-Franche-Comté,2022-09-20,99700.0,847.0,0.0,7337.0,6319.0,1792.0,-673.0,2400.0,81702.0,11.55,8970.080092,2797366,158110
Bourgogne-Franche-Comté,2022-09-21,100530.0,1671.0,0.0,11601.0,6730.0,2132.0,-539.0,2447.0,76516.0,12.45,9234.728114000001,2797366,158110
Bourgogne-Franche-Comté,2022-09-22,101266.0,2843.0,0.0,4533.0,6593.0,1575.0,-677.0,2466.0,83954.0,12.1,9397.678226,2797366,158110
Bourgogne-Franche-Comté,2022-09-23,99214.0,2665.0,0.0,1352.0,4078.0,1871.0,-679.0,2443.0,87509.0,12.92,9227.922298,2797366,158110
Bourgogne-Franche-Comté,2022-09-24,85614.0,2424.0,0.0,3419.0,3807.0,1517.0,-604.0,2470.0,72599.0,15.73,7049.230588,2797366,158110
Bourgogne-Franche-Comté,2022-09-25,82319.0,2546.0,0.0,1375.0,2508.0,1586.0,-811.0,2403.0,72727.0,13.38,6654.832778,2797366,158110
Bourgogne-Franche-Comté,2022-09-26,99623.0,2530.0,0.0,18080.0,2819.0,2184.0,-1215.0,2356.0,72888.0,12.42,8612.345582,2797366,158110
Bourgogne-Franche-Comté,2022-09-27,106380.0,2594.0,0.0,24889.0,2107.0,2243.0,-742.0,2309.0,73001.0,12.15,9627.60333,2797366,158110
Bourgogne-Franche-Comté,2022-09-28,107157.0,2527.0,0.0,7839.0,1597.0,3329.0,-809.0,2377.0,90309.0,11.91,10047.144314000001,2797366,158110
Bourgogne-Franche-Comté,2022-09-29,104454.0,2569.0,0.0,967.0,2776.0,4276.0,-670.0,2330.0,92225.0,11.96,8707.00102,2797366,158110
Bourgogne-Franche-Comté,2022-09-30,106176.0,2593.0,0.0,3606.0,4674.0,5444.0,-667.0,2317.0,88226.0,10.56,9058.925256,2797366,158110
Bourgogne-Franche-Comté,2022-10-01,100497.0,2602.0,0.0,28325.0,1071.0,4931.0,-726.0,2265.0,62043.0,11.82,7059.790762,2797366,158110
Bourgogne-Franche-Comté,2022-10-02,87538.0,2443.0,0.0,20692.0,3001.0,4740.0,-1051.0,2308.0,55427.0,17.37,6897.001854000001,2797366,158110
Bourgogne-Franche-Comté,2022-10-03,100049.0,2495.0,0.0,4012.0,3312.0,9093.0,0.0,2309.0,78856.0,14.58,8948.543242,2797366,158110
Bourgogne-Franche-Comté,2022-10-04,104832.0,2720.0,0.0,1817.0,4011.0,7245.0,0.0,2336.0,86733.0,12.35,9491.094396,2797366,158110
Bourgogne-Franche-Comté,2022-10-05,106046.0,2903.0,0.0,16704.0,5578.0,5427.0,-195.0,2418.0,73243.0,15.97,9476.032868,2797366,158110
Bourgogne-Franche-Comté,2022-10-06,102738.0,2826.0,0.0,4240.0,3461.0,5960.0,-589.0,2379.0,84486.0,15.02,9471.494964,2797366,158110
Bourgogne-Franche-Comté,2022-10-07,102057.0,2921.0,0.0,3180.0,4423.0,5847.0,-725.0,2389.0,84050.0,13.99,10357.189996,2797366,158110
Bourgogne-Franche-Comté,2022-10-08,90121.0,2866.0,0.0,4505.0,4254.0,4053.0,-651.0,2416.0,72684.0,14.2,7570.301172,2797366,158110
Bourgogne-Franche-Comté,2022-10-09,88479.0,2935.0,0.0,11173.0,5438.0,3046.0,-531.0,2433.0,64011.0,12.0,7214.282174,2797366,158110
Bourgogne-Franche-Comté,2022-10-10,101047.0,2814.0,0.0,8936.0,3478.0,4701.0,-267.0,2346.0,79062.0,14.62,9162.214874000001,2797366,158110
Bourgogne-Franche-Comté,2022-10-11,102534.0,2807.0,0.0,3462.0,2771.0,3075.0,-591.0,1613.0,89409.0,15.63,9901.752092,2797366,158110
Bourgogne-Franche-Comté,2022-10-12,103455.0,2854.0,0.0,1096.0,4019.0,3760.0,-529.0,2410.0,89869.0,13.39,9681.498298,2797366,158110
Bourgogne-Franche-Comté,2022-10-13,104276.0,2811.0,0.0,4071.0,1371.0,4403.0,-395.0,2513.0,89511.0,12.87,9476.539388,2797366,158110
Bourgogne-Franche-Comté,2022-10-14,104220.0,2839.0,0.0,21880.0,936.0,2998.0,-398.0,2588.0,73402.0,15.12,10036.570822,2797366,158110
Bourgogne-Franche-Comté,2022-10-15,91582.0,2789.0,0.0,27815.0,1649.0,2560.0,-790.0,2579.0,54994.0,17.18,7369.27513,2797366,158110
Bourgogne-Franche-Comté,2022-10-16,83702.0,2727.0,0.0,12974.0,4216.0,2872.0,-524.0,2101.0,59355.0,19.19,6943.216702,2797366,158110
Bourgogne-Franche-Comté,2022-10-17,97251.0,2635.0,0.0,14036.0,3462.0,3073.0,-727.0,2357.0,72431.0,18.53,9054.659599999999,2797366,158110
Bourgogne-Franche-Comté,2022-10-18,95554.0,2594.0,0.0,7461.0,4617.0,4398.0,-857.0,2471.0,74892.0,18.57,7808.389502,2797366,158110
Bourgogne-Franche-Comté,2022-10-19,98749.0,2618.0,0.0,15513.0,3923.0,4182.0,-520.0,2385.0,70676.0,16.83,9248.847806,2797366,158110
Bourgogne-Franche-Comté,2022-10-20,100849.0,2635.0,0.0,17338.0,1494.0,4494.0,-265.0,2510.0,72678.0,17.7,9591.043768,2797366,158110
Bourgogne-Franche-Comté,2022-10-21,101392.0,2667.0,0.0,16604.0,2159.0,5367.0,0.0,2480.0,72142.0,17.09,10129.100532,2797366,158110
Bourgogne-Franche-Comté,2022-10-22,88150.0,2701.0,0.0,8567.0,4316.0,3668.0,-201.0,2517.0,66596.0,16.94,7590.479212,2797366,158110
Bourgogne-Franche-Comté,2022-10-23,83623.0,2640.0,0.0,27085.0,1565.0,3376.0,-135.0,2482.0,46621.0,17.4,7127.14119,2797366,158110
Bourgogne-Franche-Comté,2022-10-24,100317.0,2552.0,0.0,22989.0,2813.0,3597.0,-199.0,1953.0,66626.0,17.69,9521.369958,2797366,158110
Bourgogne-Franche-Comté,2022-10-25,99570.0,2612.0,0.0,10090.0,3362.0,4702.0,-663.0,2185.0,77295.0,14.22,9637.36827,2797366,158110
Bourgogne-Franche-Comté,2022-10-26,98267.0,2634.0,0.0,13491.0,4274.0,4319.0,-195.0,2151.0,71628.0,17.53,9562.740196,2797366,158110
Bourgogne-Franche-Comté,2022-10-27,98197.0,2700.0,0.0,17088.0,3117.0,4200.0,-265.0,2201.0,69187.0,16.85,9459.141526,2797366,158110
Bourgogne-Franche-Comté,2022-10-28,97685.0,2745.0,0.0,17177.0,2953.0,3864.0,-200.0,2319.0,68851.0,19.63,9907.133414,2797366,158110
Bourgogne-Franche-Comté,2022-10-29,83235.0,2815.0,0.0,17497.0,3092.0,3284.0,-663.0,2389.0,54842.0,17.38,7351.679759999999,2797366,158110
Bourgogne-Franche-Comté,2022-10-30,77975.0,2852.0,0.0,9763.0,3496.0,2375.0,-119.0,2386.0,57223.0,16.23,6321.253909999999,2797366,158110
Bourgogne-Franche-Comté,2022-10-31,85742.0,3160.0,0.0,14482.0,3000.0,2694.0,-113.0,2416.0,60113.0,15.83,6681.974866,2797366,158110
Bourgogne-Franche-Comté,2022-11-01,86246.0,4708.0,0.0,20088.0,3723.0,3152.0,-523.0,2456.0,52671.0,13.92,7474.420808,2797366,158110
Bourgogne-Franche-Comté,2022-11-02,100706.0,4353.0,0.0,10198.0,3454.0,4275.0,-460.0,2438.0,76469.0,12.92,8629.136366,2797366,158110
Bourgogne-Franche-Comté,2022-11-03,109214.0,4753.0,0.0,25223.0,887.0,3394.0,-263.0,2439.0,72802.0,10.82,9560.84345,2797366,158110
Bourgogne-Franche-Comté,2022-11-04,110824.0,5455.0,0.0,16968.0,1166.0,4476.0,-197.0,2386.0,80597.0,9.02,10346.868182,2797366,158110
Bourgogne-Franche-Comté,2022-11-05,96791.0,5400.0,0.0,4822.0,2174.0,5702.0,-264.0,2446.0,76536.0,8.02,7912.258427999999,2797366,158110
Bourgogne-Franche-Comté,2022-11-06,98444.0,5156.0,0.0,19018.0,1475.0,5572.0,0.0,2462.0,64783.0,7.68,7704.439216,2797366,158110
Bourgogne-Franche-Comté,2022-11-07,112789.0,5216.0,0.0,21386.0,2576.0,6396.0,-460.0,2437.0,75264.0,12.72,9276.255066000002,2797366,158110
Bourgogne-Franche-Comté,2022-11-08,115797.0,5176.0,0.0,28588.0,2526.0,5563.0,-763.0,2411.0,72330.0,12.32,9820.09157,2797366,158110
Bourgogne-Franche-Comté,2022-11-09,113108.0,5187.0,0.0,14621.0,714.0,8040.0,-261.0,2446.0,82386.0,12.98,9612.718924,2797366,158110
Bourgogne-Franche-Comté,2022-11-10,111403.0,5071.0,0.0,2211.0,2094.0,8340.0,0.0,2427.0,91291.0,9.66,10131.971232,2797366,158110
Bourgogne-Franche-Comté,2022-11-11,97187.0,4811.0,0.0,5450.0,2688.0,6872.0,-396.0,2424.0,75360.0,9.26,7778.50817,2797366,158110
Bourgogne-Franche-Comté,2022-11-12,95664.0,4801.0,0.0,6747.0,2484.0,9003.0,-262.0,2534.0,70390.0,9.28,7107.5695160000005,2797366,158110
Bourgogne-Franche-Comté,2022-11-13,96054.0,4746.0,0.0,3043.0,2110.0,7719.0,-395.0,2439.0,76417.0,7.81,7530.521715999999,2797366,158110
Bourgogne-Franche-Comté,2022-11-14,111898.0,4953.0,0.0,20881.0,1972.0,8629.0,-263.0,2415.0,73343.0,10.48,8624.019052,2797366,158110
Bourgogne-Franche-Comté,2022-11-15,114881.0,5065.0,0.0,16530.0,1029.0,6897.0,-260.0,2423.0,83222.0,11.82,9617.738616,2797366,158110
Bourgogne-Franche-Comté,2022-11-16,114993.0,4888.0,0.0,26661.0,2266.0,5332.0,-634.0,2427.0,74086.0,11.43,10079.070448,2797366,158110
Bourgogne-Franche-Comté,2022-11-17,117362.0,5329.0,0.0,34820.0,1705.0,6257.0,-664.0,2552.0,67387.0,12.3,9246.30571,2797366,158110
Bourgogne-Franche-Comté,2022-11-18,116261.0,5865.0,0.0,16323.0,1629.0,7440.0,-263.0,2512.0,82780.0,9.59,9182.589077999999,2797366,158110
Bourgogne-Franche-Comté,2022-11-19,104905.0,5989.0,0.0,2972.0,1400.0,9384.0,-266.0,2561.0,82892.0,5.78,7264.733356000001,2797366,158110
Bourgogne-Franche-Comté,2022-11-20,103460.0,6032.0,0.0,15820.0,2141.0,7490.0,-329.0,2578.0,69759.0,6.48,6871.39078,2797366,158110
Bourgogne-Franche-Comté,2022-11-21,122129.0,6096.0,0.0,22189.0,1046.0,9853.0,-70.0,2621.0,80438.0,7.22,8425.92939,2797366,158110
Bourgogne-Franche-Comté,2022-11-22,127381.0,5841.0,0.0,29168.0,1569.0,9385.0,-391.0,2619.0,79228.0,7.46,8986.744553999999,2797366,158110
Bourgogne-Franche-Comté,2022-11-23,131344.0,6098.0,0.0,25556.0,1338.0,6336.0,-535.0,2542.0,90031.0,6.67,9410.315062,2797366,158110
Bourgogne-Franche-Comté,2022-11-24,126876.0,6151.0,0.0,19759.0,1893.0,8722.0,-260.0,2561.0,88075.0,9.11,9201.063365999998,2797366,158110
Bourgogne-Franche-Comté,2022-11-25,122541.0,6587.0,0.0,10499.0,1397.0,10414.0,-264.0,2563.0,91368.0,8.31,9401.395432000001,2797366,158110
Bourgogne-Franche-Comté,2022-11-26,112000.0,6457.0,0.0,1856.0,1030.0,5834.0,-265.0,2569.0,94554.0,4.77,7463.791131999999,2797366,158110
Bourgogne-Franche-Comté,2022-11-27,109900.0,6385.0,0.0,13623.0,1256.0,5181.0,-464.0,2592.0,81358.0,6.33,6914.3550079999995,2797366,158110
Bourgogne-Franche-Comté,2022-11-28,124266.0,7138.0,0.0,12779.0,656.0,6435.0,-333.0,2515.0,95107.0,7.52,8728.530706000001,2797366,158110
Bourgogne-Franche-Comté,2022-11-29,126563.0,8317.0,0.0,2086.0,851.0,8714.0,-196.0,2523.0,104298.0,7.34,9154.702876,2797366,158110
Bourgogne-Franche-Comté,2022-11-30,127227.0,8469.0,0.0,7926.0,1120.0,8862.0,-200.0,2518.0,98554.0,6.97,9310.687328,2797366,158110
Bourgogne-Franche-Comté,2022-12-01,130888.0,8489.0,0.0,12560.0,507.0,9129.0,-265.0,2520.0,97976.0,5.66,9528.562848,2797366,158110
Bourgogne-Franche-Comté,2022-12-02,130199.0,8518.0,0.0,4883.0,380.0,7736.0,-467.0,2531.0,106644.0,4.22,7351.7109040000005,2797366,158110
Bourgogne-Franche-Comté,2022-12-03,120509.0,8082.0,0.0,16845.0,1235.0,6413.0,-329.0,2551.0,85739.0,2.94,5813.138865999999,2797366,158110
Bourgogne-Franche-Comté,2022-12-04,117477.0,7771.0,0.0,7580.0,491.0,3033.0,-266.0,2428.0,96466.0,3.34,5251.239162,2797366,158110
Bourgogne-Franche-Comté,2022-12-05,134695.0,8410.0,0.0,4711.0,769.0,6325.0,-136.0,2362.0,112279.0,3.93,8586.655862,2797366,158110
Bourgogne-Franche-Comté,2022-12-06,142574.0,8720.0,0.0,987.0,854.0,6340.0,-268.0,2376.0,123584.0,1.58,9301.978134,2797366,158110
Bourgogne-Franche-Comté,2022-12-07,139694.0,8889.0,0.0,1277.0,1529.0,7247.0,-137.0,2353.0,118565.0,2.77,7928.15796,2797366,158110
Bourgogne-Franche-Comté,2022-12-08,146436.0,8732.0,0.0,3035.0,1457.0,4515.0,-137.0,2404.0,126451.0,0.15,8562.923378,2797366,158110
Bourgogne-Franche-Comté,2022-12-09,149190.0,8834.0,0.0,9773.0,552.0,5724.0,-265.0,2382.0,122207.0,-0.48,9438.438160000002,2797366,158110
Bourgogne-Franche-Comté,2022-12-10,134917.0,8627.0,0.0,3350.0,779.0,4880.0,-266.0,2369.0,115195.0,0.18,7597.816014,2797366,158110
Bourgogne-Franche-Comté,2022-12-11,139206.0,8458.0,0.0,2059.0,806.0,3467.0,-403.0,2401.0,122449.0,-3.74,7356.552538,2797366,158110
Bourgogne-Franche-Comté,2022-12-12,161763.0,8997.0,0.0,6891.0,651.0,8295.0,-66.0,2358.0,134662.0,-4.05,9272.365106000001,2797366,158110
Bourgogne-Franche-Comté,2022-12-13,163780.0,9028.0,0.0,11708.0,909.0,8495.0,-204.0,2300.0,131576.0,-2.3,9762.575245999999,2797366,158110
Bourgogne-Franche-Comté,2022-12-14,153338.0,8944.0,0.0,5180.0,368.0,7491.0,-269.0,2398.0,129247.0,2.02,8792.448696,2797366,158110
Bourgogne-Franche-Comté,2022-12-15,150690.0,8955.0,0.0,7202.0,363.0,4926.0,-272.0,2266.0,127283.0,1.98,9133.166072,2797366,158110
Bourgogne-Franche-Comté,2022-12-16,153054.0,9094.0,0.0,6046.0,1808.0,6217.0,-205.0,2287.0,127834.0,-0.64,9716.26145,2797366,158110
Bourgogne-Franche-Comté,2022-12-17,146964.0,8443.0,0.0,8686.0,1757.0,5198.0,-134.0,2221.0,120812.0,-3.52,7655.572292000001,2797366,158110
Bourgogne-Franche-Comté,2022-12-18,140755.0,7952.0,0.0,14594.0,1311.0,5051.0,-343.0,2254.0,109957.0,-0.9,6566.646578,2797366,158110
Bourgogne-Franche-Comté,2022-12-19,136707.0,7701.0,0.0,29700.0,1474.0,5167.0,-270.0,2356.0,90612.0,8.57,7751.254468,2797366,158110
Bourgogne-Franche-Comté,2022-12-20,127442.0,7749.0,0.0,32577.0,655.0,3786.0,-408.0,2376.0,80736.0,12.43,7720.717091999999,2797366,158110
Bourgogne-Franche-Comté,2022-12-21,119721.0,7770.0,0.0,28263.0,808.0,3918.0,-204.0,2416.0,76770.0,11.68,7732.33604,2797366,158110
Bourgogne-Franche-Comté,2022-12-22,117483.0,7712.0,0.0,40744.0,484.0,7830.0,-205.0,2411.0,58529.0,11.78,7447.023637999999,2797366,158110
Bourgogne-Franche-Comté,2022-12-23,107333.0,7584.0,0.0,35893.0,225.0,6107.0,-401.0,2448.0,55504.0,12.62,6114.609536,2797366,158110
